2065,Bovill,ID,,158308.4167,159413.0833,174554.75,172880.5,165710.1667,148545.5833,140668.3333,130641.3333,141555.3333,131172.4,132877.6412
2066,Bovina,NY,197295.5,199461.9167,201600.3333,207713.5833,213709.5833,218489.8333,226260.4167,236522.4167,243791.1667,250477.4167,261361.8,273384.4428
2067,Bovina,TX,55997.9,54970.91667,54524.25,58011.75,61377.08333,64363.66667,65926.5,69729.16667,75437.25,78706.41667,81342.4,84840.1232
2068,Bovina,WI,134234.9,127171,120780.8333,125439.0833,131274.3333,135412.25,139048.75,149663.9167,157649.6667,167610.4167,177077.6,184160.704
2069,Bow,NH,242590,245979,245123.9167,252223.5,272068.4167,277041.8333,292324.8333,313378.3333,326947.25,342061.5833,355962.6,376608.4308
2070,Bow,WA,360221.9,343239,334841.4167,339266.75,355502.5833,369248.0833,416491.25,446568.9167,484851.9167,515815,546468.9,581442.9096
2071,Bowden,WV,,,58946.66667,61083.33333,63910.16667,71270.25,76861.41667,83332.83333,66950.4,65405.95833,65398.95,67630.06495
2072,Bowdle,SD,,,,72848.7,76113.83333,81791.25,84892.16667,87981.83333,92405.83333,96385,98553.6,102101.5296
2073,Bowdoin,ME,220155.4,204367.25,200683.25,196165.5,196202.25,200817.8333,205158.75,212921.9167,224279.1667,235381.25,248102.2,260507.31
2074,Bowdoinham,ME,185541.1,180560.0833,176411.5833,172949.3333,172911.3333,177803.75,183651.25,192801.6667,201289.8333,212639.0833,228494.5,240147.7195
2075,Bowdon,GA,91956.8,84592.08333,79467,83130.58333,89279.83333,100035.1667,105619.75,116856.9167,127567.4167,139446.5,147327.3,157345.5564
2076,Bowen,IL,,,,,,,,78667.8,76790.66667,79531.5,75610.5,77349.5415
2077,Bowerston,OH,71740.8,69658.66667,70055.5,70336.41667,73740,76506.66667,80134.25,84507.33333,89927.83333,95206.33333,99099.5,102865.281
2078,Bowersville,GA,103454.2,97578.41667,92388.08333,93378.83333,100264.5,104572.9167,110402.4167,114032.8333,122247.5833,131419.0833,133719.7,139068.488
2079,Bowie,MD,287200.85,273745.5417,265772.0625,281402.3542,311227.3542,321515.5833,334467.4375,350086.875,366935.8542,377743.6042,388595.575,410595.1781
2080,Bowie,TX,81548.3,80372.58333,80648.66667,83617.66667,89114,94803.16667,99613.83333,104663.5833,109961,113893.1667,118373.9,123345.6038
2081,Bowlegs,OK,26217.9,25702.5,26565.75,27606.58333,29078.25,30227.41667,31218.25,30899.5,31847.33333,32625.58333,32290.4,32516.4328
2082,Bowler,WI,84979.6,85522.16667,83565.5,83822.33333,82766.58333,85669.33333,89666.16667,94562.25,102043.8333,106816.6667,110141.2,114436.7068
2083,Bowling Green,FL,61395.2,60275.58333,59481.33333,63525.66667,69750.66667,75045.83333,81414.33333,85111.41667,88797.91667,90750,93746.1,97870.9284
2084,Bowling Green,IN,86690.6,85997.33333,87405.95833,86427.41667,89499.125,92709.83333,92068.91667,93822.58333,99646.75,105996.75,108595.6,113481.2972
2085,Bowling Green,KY,149348.7,146433.9722,146505.9167,147820.6111,151136.1111,154216,164258.5556,175417.9722,187143.3333,194240.2778,199160.0333,208032.4014
2086,Bowling Green,MO,70041.9,69925.58333,75622.91667,79174,79574.66667,86346.83333,88903.58333,94881.16667,110071.6667,119404.6667,122629.1,127043.7476
2087,Bowling Green,OH,125205.0333,122299.75,121225.0278,120188.3056,123006.1111,122283.9444,113872.2222,118758.5556,125467.25,127464.25,136646.8667,143224.9129
2088,Bowlus,MN,163084.9,156693.1667,156361.3333,166627,175772.25,182214.25,191465.8333,207082.5833,217794.1667,229970.8333,235511.8,243754.713
2089,Bowman,GA,82469.4,77415.33333,73455,74659.16667,79122.25,83985.41667,88693.66667,92337.08333,100531.6667,107531.1667,110479.2,114677.4096
2090,Bowman,SC,76861.6,74035.58333,71784.25,72360.75,73949,75473.33333,77361,79485,82342.16667,87252.25,85498.2,86695.1748
2091,Bowmanstown,PA,151589.7,148385.9167,146666.25,149264.0833,151429.0833,153787.1667,158001.25,163303.75,166014.4167,158975.9167,153416.5,157098.496
2092,Box Elder,SD,178408.3,177787.25,174772.6667,175672,179359.5833,186010.5,193349.8333,203805.0833,210802.1667,221583,229480.6,239577.7464
2093,Boxboro,MA,455573.4,446199.5,412248.9167,415999.5,453871.3333,485891.75,465628.0833,482628.75,502634,510017.3333,518141.5,538867.16
2094,Boxford,MA,580506.1,566310.3333,546833.9167,566407.1667,583754.8333,593265.75,618735.3333,639253.5,668654.5833,678624,700748.7,740691.3759
2095,Boxholm,IA,55293.3,51079.58333,50652.25,50415.75,48055,54717.08333,56783.83333,57894.08333,61801.16667,62423.66667,62007.9,63434.0817
2096,Boyce,LA,142333.9,144727.0833,149036.6667,152901.5833,155814,160877.4167,165678.8333,168961.8333,171681.5,170754.5833,168502.5,175916.61
2097,Boyce,VA,310445,300915.875,296845.2083,287575.8333,294604.0417,298266.625,302236.75,314250.4583,330834.125,360392.7917,376469.65,392648.6141
2098,Boyceville,WI,123093.4,118259.6667,112479.1667,110724,110421,115468.0833,120104.0833,126158,136088.5833,144621.1667,150378.8,156845.0884
2099,Boyd,MN,74668.1,74083,74438.75,79763.08333,81408.75,86817.83333,95563.58333,102978.4167,110501.5,117680.25,123066.2,128727.2452
2100,Boyd,TX,132733.7,133066,132675.4167,135656.9167,142721.5,150355,157050.8333,172378,199399.3333,213188,226007.6,236855.9648
2101,Boyd,WI,98700.5,94939.08333,90781.41667,89342.83333,91922.16667,92808.16667,98175.25,104780.1667,110063.6667,117989.4167,127626.8,134646.274
2102,Boyden,IA,111199,110950.0833,113600.1667,116148.5,123670.1667,128047.1667,136098.6667,147745.25,153692.5,161246.8333,169620.8,177592.9776
2103,Boyds,MD,542855.4,544512.25,540550.8333,562273.8333,592860.1667,590524.4167,591661,604237.5833,612238,619884.25,631327.7,657212.1357
2104,Boydton,VA,118667.4,117992.25,118240.8333,118111.5,118989.8333,120796.3333,123982.1667,128936.1667,129769.8333,134249.1667,136232.1,141272.6877
2105,Boykins,VA,93492.8,89230.91667,85445,88048.5,89472.5,88888.25,88975.91667,91901.5,94194.83333,95563.83333,97532.8,101336.5792
2106,Boyle,MS,,,,,95185.66667,103618.4167,113180.5833,116362.1667,118132.4167,123437.6667,128525.9,135466.2986
2107,Boylston,MA,315700.9,309851.4167,304677.8333,323949,333058.5,340757.3333,350323.8333,372548.0833,388273.6667,392809.9167,403358.9,423526.845
2108,Boylston,NY,90188.8,91029.16667,92610.08333,94110.08333,94898.5,94376.91667,97165.75,98552.75,97864.83333,105966.9167,114580.3,119621.8332
2109,Boyne City,MI,124837.6,121158.8333,121553.8333,130258.3333,136273.9167,143508.4167,148339.5833,155411.9167,168656.4167,181751.6667,189500.2,197459.2084
2110,Boyne Falls,MI,150453.05,144953.625,138717.9167,155123.6667,171668.2083,177772.25,181591.5,182641.875,192494.75,206813.7083,213499.8,223700.2632
2111,Boynton Beach,FL,216705,200125.4583,193098.8472,211522.7639,242795.3472,262114.2083,280605.25,293430.9167,303397.4583,309807.3194,314788.6167,328433.3926
2112,Boys Ranch,TX,202071.8,195896.6667,200142.5833,209563.5,220318.8333,232478.5,259904.8333,270048.5833,282247,291725.6667,296596.4,306680.6776
2113,Bozeman,MT,308001.55,298795.125,301216.6667,311060.4167,322079.6667,343057.5,367385.0833,398025.75,437592.9583,470694.3333,500811.75,525301.0605
2114,Bozman,MD,482471.45,438934.125,420585.8333,455668.5417,453992.7083,456799.4167,446175.75,448159.7083,482097.125,488678.9167,485908.55,501494.6383
2115,Bozrah,CT,288488.5,267344.3333,249355.5,241077,233563,219118.4167,214375.0833,208636.75,215391.8333,215335.6667,221423.9,233380.7906
2116,Braceville,IL,129534.9,123664.1667,117091.75,118355.1667,121204.8333,120493.25,126257,132946.3333,137842.6667,143828.5833,148299.3,153044.8776
2117,Bracey,VA,145880.1,144585.0833,148718.5833,150698.9167,151153.4167,154194.75,158402.25,164330.25,168851.3333,174028.1667,177203.4,184114.3326
2118,Brackenridge,PA,65801.1,63841.08333,63589.25,62941,63057.66667,63846.5,62725.58333,61601,67506.16667,68309.33333,66697.9,69699.3055
2119,Brackettville,TX,,,,,,,68773.71429,70062,74247,73911.5,72888.2,76168.169
2120,Brackney,PA,88732.8,85588.91667,79183.5,83779.83333,89716.33333,93391.58333,101012.3333,104900.3333,107944.4167,106028.5833,104884.5,111806.877
2121,Bradbury,CA,687630.2,697222.1667,683628.9167,800188.75,954935.9167,1073602.667,1187305.583,1241288.583,1303682,1361035.833,1343541.4,1394595.973
2122,Braddyville,IA,,,,,65781.22222,61864.5,71188.16667,75463.16667,76928,77877.83333,79824.6,82538.6364
2123,Bradenton,FL,181709.2333,165631.6204,167336.3333,183976.7407,208475.0093,224123.5833,240607.4537,252950.7685,261661.0926,268401.1111,274541.7778,285724.6231
2124,Bradford,AR,52370.15,51986.79167,51773.875,52067.08333,53259.04167,54403.70833,56515.375,59835.33333,62437.375,63406.16667,65724.95,67783.21775
2125,Bradford,IA,30305.2,30425.66667,29725.75,29322.33333,29350.33333,32379.33333,35546.83333,37874.5,39050.5,40049.41667,41359.8,42890.1126
2126,Bradford,IL,75314.6,73019.91667,69315.75,68738.83333,70839.91667,73203.16667,75938.33333,78128.58333,79080.5,80138.91667,80307.8,82877.6496
2127,Bradford,ME,,,,,,,,116362.375,112059.5,115942.6667,129697.8,139814.2284
2128,Bradford,NH,209956.2,205742.6667,206483.3333,210789.0833,207503.1667,206021.5,208304.1667,219649.0833,233340.6667,243692.6667,247877.4,259279.7604
2129,Bradford,OH,94632.7,90200.66667,89408.16667,90807.91667,94755.08333,100460.8333,104560.3333,108936.1667,114469.3333,120779.4167,125031,130907.457
2130,Bradford,RI,238038.4,226913.0833,216941.5,214916.75,221017,224746.5,234111.9167,241440.3333,252358.3333,256726,267559.7,280937.685
2131,Bradford,TN,58988.4,57400.91667,56412,56492.33333,58359.08333,60515.16667,63589.75,66554.41667,70071.5,75618,77865.3,81291.3732
2132,Bradford,VT,183173.7,180754.6667,181657.25,181506.5833,181789.5833,179703.3333,175618,177252,185160.1667,188701.6667,192871.3,201743.3798
2133,Bradford,WI,192030.9,181595.75,165456.6667,172846.8333,180169.8333,181158.9167,193973.5,193767.9167,210235.4167,217809.5833,215364.2,224840.2248
2134,Bradford Township,PA,60838.74444,59571.16667,57248.19444,57954.80556,59644.38889,61795.61111,63545,66544.47222,70213.08333,74016.72222,76945.46667,80039.893
2135,Bradfordsville,KY,52693.7,53151.75,55188.25,55865.33333,56379.33333,58152.33333,60577.08333,64216.75,66892.16667,70359.83333,74057.8,74798.378
2136,Bradfordwoods,PA,272909,277336.3333,282991.4167,301273.9167,320124.3333,330022,349272.6667,344122.0833,357047.25,371855.1667,384032.5,400929.93
2137,Bradgate,IA,,,,55526.9,57094.91667,59466.33333,61234.33333,63546.75,62877.16667,65386.08333,66583.7,69846.3013
2138,Bradley,AR,,,,,,,,52591.66667,53416.91667,54208.66667,52390.5,54171.777
2139,Bradley,CA,380131.2,354000.8333,352847.8333,378982.75,394572.75,399719,404154.6667,431705.9167,452060.5,453192.0833,469440.7,495729.3792
2140,Bradley,IL,111862.8,107756.4167,105058.1667,104731.3333,107370,105793.9167,104121.1667,107757.3333,113583.4167,120236.6667,125337.5,131103.025
2141,Bradley,ME,128806.9,127401.8333,124916.9167,124995.75,128552.5833,131804.0833,138998,142229.6667,150281.1667,154987.4167,162166.1,168004.0796
2142,Bradley,OK,55731.2,59014.33333,60327.08333,63456.16667,64729.83333,70278.58333,71037.75,74545.41667,77906.75,81275.08333,86034.5,90594.3285
2143,Bradley,SC,56974.8,58382.08333,57220.25,61211.41667,59950,64048.75,67104.16667,70000.75,73699.91667,76044.66667,77773.7,81973.4798
2144,Bradley,WV,66307.5,65592.08333,67223.5,68240.91667,67281.75,68447.75,67461.66667,66828.91667,68037.83333,68385.25,68536.5,70729.668
2145,Bradley Beach,NJ,527636.8,530582.75,496868.3333,506268.8333,535484.0833,547863.5833,567006.75,594772.9167,634560.1667,646185.25,661112.3,692184.5781
2146,Bradleyville,MO,86956,83938.91667,78497.66667,77050.16667,80353.08333,82672.33333,91596.75,98417.83333,109136.5833,127733.8333,129558.2,139534.1814
2147,Bradner,OH,102109.8,98507.16667,94676,92305.5,95585.91667,94669.5,86372.66667,86470.16667,91798.08333,96657.08333,102766.7,107493.9682
2148,Bradshaw,NE,,83833.42857,83079.25,86013.33333,85347.83333,85927,92049.91667,97552.5,102003.25,106370.6667,108976.3,113008.4231
2149,Brady,MT,93584.9,93127.75,95849.58333,98959.58333,101156.6667,110591.8333,123968.25,130244.0833,131252,139006.9167,151286.4,160666.1568
2150,Brady,NE,115743.1,113838.8333,117323.5,118019.4167,124156.25,132555.5,140043.5,153142.9167,163988.6667,176340.0833,179715.1,185465.9832
2151,Brady,TX,70362.3,68886.33333,69952.83333,76826.91667,83530.25,86571.16667,90544.16667,98573.58333,107732.4167,112206.9167,117008.6,122039.9698
2152,Brady Township,PA,82043.95,80988.75,81146.125,83082.66667,83369.16667,85046.70833,87662.91667,90489.04167,94053.75,95501.16667,97046.85,100669.474
2153,Bradyville,TN,112612.9,108903.4167,108122.5833,110452.4167,114113.5,119869.8333,128650.0833,136784.1667,147199.9167,157944.75,165964.3,174096.5507
2154,Bragg City,MO,71886,72369.58333,71980.83333,72321.41667,73277.66667,74271.75,78130.16667,81242.16667,81547.58333,83108.91667,84972.9,87861.9786
2155,Braggs,OK,55278.8,54996.58333,54086.16667,54434.75,56312.91667,58343.41667,65464.91667,68975.25,72270.91667,77435.41667,83195.9,87688.4786
2156,Braham,MN,143142.8,135816.9167,131419.6667,133328.75,136653,138166.9167,140736.8333,147702,158993,169932.25,178417.2,186624.3912
2157,Braidwood,IL,161354.1,151928.1667,138479.0833,136615.4167,146809.5833,145312.6667,150341.9167,160996.6667,167569.5,176412.9167,178742.7,184998.6945
2158,Brainard,NE,77724.8,83088.58333,87912.08333,86732.58333,96531.33333,108463.1667,122074.9167,129981.0833,136584.8333,152198.75,153681.2,159060.042
2159,Brainerd,MN,133053.2,128694.75,125996.6667,129934.0833,135825.0833,144072.4167,151516.0833,158631.75,167805.4167,176910.5833,191498.7,202988.622
2160,Braintree,MA,,,,466738.6667,474547.5833,506393.8333,443594.6667,468567.25,499784.5833,509437.8333,533905.4,559532.8592
2161,Braithwaite,LA,,,,,,,,,112852.2,105648.1667,107819.2,111053.776
2162,Braman,OK,43738,44035,44253.25,44665.91667,47189.75,48990.33333,50177.08333,51559.91667,53852.25,56768.41667,58896,60957.36
2163,Bramwell,WV,14474.8,14676.5,14827.875,15121.66667,15512.875,16208.91667,16320.79167,16497.25,16440.08333,16939.54167,17199.8,17606.1766
2164,Branch,AR,,,,124044.4545,119913.25,116809.5833,119202,114649,107793.6667,98513.16667,101305.4,104547.1728
2165,Branch,LA,,79953.7,89268.33333,98185.83333,102433.25,111051.25,121269,122706.75,122949.0833,129466.4167,138884.9,145134.7205
2166,Branch Township,PA,89709.5,88032,84657.08333,74991.33333,71984.25,66883.58333,64235.58333,67526.91667,68513.75,69038.33333,72496.2,75251.0556
2167,Branchburg Township,NJ,460330.4,436781.7083,413469.875,414982.1667,431488.9167,432451.3333,437054.4583,445142.25,455461.2083,459869.0417,461750.65,478546.4591
2168,Branchland,WV,57353.6,57421.33333,55645,53549.91667,56869.16667,44888.95833,46460.83333,45971,48574.54167,51200.41667,52783.5,54665.612
2169,Branchville,IN,101081.4,105399.0833,107247.1667,109954.1667,112074,118520.8333,125188.25,131658.4167,143699.8333,150816.4167,157643.3,164106.6753
2170,Branchville,NJ,256666.9,255152.5833,233377.3333,236216.6667,249481.5,255996.25,254029.0833,249316.6667,258361.6667,269053.5833,275531.6,284348.6112
2171,Branchville,SC,68249.2,66305.08333,63841.08333,64171.75,65436,68972.58333,72651.08333,74683,77527,81744.25,82387.1,84199.6162
2172,Branchville,VA,83221.4,77651.08333,73656,73852.58333,74641.33333,75834.66667,75722.5,76936.5,79015.08333,83405.5,83224.1,86136.9435
2173,Brandenburg,KY,143121.5,141456.4167,141827.5833,141458.8333,140943.3333,146997.1667,154225.1667,164189.9167,172406.75,180645.75,185171.7,191837.8812
2174,Brandon,FL,139632.55,125360,119643,134331.375,152260.375,161901.5417,175572.7083,192765.0833,208043.75,219279.375,228928.85,240714.2596
2175,Brandon,IA,107356,106396.25,103107.6667,105087.0833,111221.25,117684.75,122949.9167,127741.4167,132300.0833,137195.0833,143277.3,148578.5601
2176,Brandon,MN,162601.2,151637.5833,150530.4167,156301.1667,161642.1667,169957.0833,179428.1667,190607.1667,203118.1667,214404.8333,220483.6,229964.3948
2177,Brandon,MS,174121.7,172277.125,170113.2917,171217.3333,173402.375,177647.5,181799.9583,185713.9583,189561.2083,197001.7917,201724.6,211307.5544
2178,Brandon,SD,183916.2,182782.9167,187003.5833,195811.1667,203747.75,210087,220119.0833,232648.5,245485.9167,260101.5,266871.8,278347.2874
2179,Brandon,TX,50763.2,47809.25,47091,51260.91667,54683.91667,57042.41667,60744.91667,63064.08333,70784.33333,75070.83333,77773,80961.693
2180,Brandon,VT,167660.2,167820.5,168082.6667,168840.25,169390.75,170848.3333,170405.5833,172691.0833,178608.75,184820.5,190690.8,199653.2676
2181,Brandon,WI,113971.3,112810.5,108428.75,111954.3333,119374.9167,120949.25,121614.9167,128766.25,135210,144508.5,150571.1,155238.8041
2182,Brandt,SD,,,,,,83332.5,87299.91667,95495.33333,101817.4167,108065.4167,104813.6,107119.4992
2183,Brandy Station,VA,304213.4,296905.5833,295344.0833,296417.0833,299364.1667,298531.4167,305095.6667,304606.6667,315395.0833,325068.3333,338220.8,357161.1648
2184,Brandywine,MD,304407.6,287765.5833,272180.3333,282106.3333,308590.25,314045.0833,319986.5,335170.8333,351619.8333,360887.75,367082.7,386171.0004
2185,Brandywine,WV,,,,93225.75,92171.25,86716.83333,85017.16667,86064.83333,87337,87907.33333,90084.3,93957.9249
2186,Branford,CT,272546,292989.5,260345.5833,245319.1667,252796.5,236755.3333,243814.25,245945.6667,253284.5,256793,258258.4,269880.028
2187,Branford,FL,83508.9,79245.66667,79098.16667,86477,93878.5,104506.0833,114521.5,122920.75,131025.3333,135922.5833,139814.6,146246.0716
2188,Branscomb,CA,,173328,189768.25,233079.1667,285863.1667,299949.8333,331587.4167,329337.5833,371037.5,341008.4167,343020.6,364973.9184
2189,Branson,CO,76913.5,82835.08333,81790.25,85143.75,92207,100160.75,114438.25,114074.6667,120501.9167,129041.5,137085.7,144077.0707
2190,Branson,MO,161807.2,155111.75,145903.875,145503.5417,151619.1667,159302.5833,165356.625,172778.3333,176829.1667,187815.4583,195405,204353.9354
2191,Brant,MI,62075.6,59320,57137.33333,72383.83333,76071.5,80804.16667,81203.16667,89550.66667,102227.5833,107991.25,110639.5,113737.406
2192,Brantley,AL,73565.5,72163.75,70924.25,68526.58333,67153.66667,68769.5,70023.58333,70501.16667,73263.25,76496.66667,77308.7,80555.6654
2193,Brantwood,WI,88756,85336.41667,87978.16667,84893.25,87414.16667,88384.5,87003.91667,94290.83333,101344.25,102129.25,104430.1,108398.4438
2194,Braselton,GA,198003.9,179662.6667,170704.5,182178.25,202363.5,213390.0833,227479.4167,242809.4167,260899.1667,276293.9167,284370.1,298588.605
2195,Brashear,MO,84379.6,83626.5,83426.5,84768.5,86587,90304,93560.75,98108.41667,105002.0833,109026.8333,110985.6,114204.1824
2196,Brashear,TX,112118.1,103173.75,108830.5833,106106.9167,118919.25,125181.25,133821.5,128444.75,122094.3333,125370.5,131157.4,136928.3256
2197,Brasstown,NC,165582.7,155859.25,148659.6667,146494.4167,148068.3333,149945.3333,150439,153537,161258.5,170726.25,175786.5,184224.252
2198,Brattleboro,VT,199987.9,200584.6667,199702.6667,197233.5833,196885.75,197994.5,196962.75,199696.5833,205186.0833,212033.4167,218500.9,228770.4423
2199,Bratton Township,PA,52410.7,56228.91667,59239.66667,63074.66667,66762.16667,67136.91667,69067.83333,73369.5,73875.75,73793.75,77315.6,79944.3304
2200,Brawley,CA,147705.9,140941.3333,136361.5,140179.6667,160295.0833,185547.0833,195191.0833,207829.9167,221769.4167,229961.0833,240330.5,253548.6775
2201,Braxton,MS,106990.9,103613.5833,99130.66667,97967.75,100106.5833,104512.5,110781.4167,116827.8333,120319.9167,123838.8333,129410.7,134457.7173
2202,Braymer,MO,62727.4,61574.91667,60408.25,58478.41667,58988,61221.08333,65967.91667,68401.66667,74696,80454.08333,85183.2,89527.5432
2203,Brayton,IA,67387.7,67323.83333,66864.33333,69873.75,70418.66667,65501.75,63565.08333,64049.66667,66048.41667,67418,70465.3,73988.565
2204,Brazil,IN,84650.1,84115.41667,85488.83333,86721.08333,88890.66667,91810.33333,93346.58333,95953.08333,103254.3333,110880.25,115248.9,119858.856
2205,Brazoria,TX,128917.3,121193.75,117401.5,122348.8333,126909.25,138229.5,146667.0833,156175.75,166204.4167,173032.0833,176079.9,183299.1759
2206,Brea,CA,577861.05,545011.75,530575.125,605873.4583,668863.9583,684469.25,715182.8333,741761.1667,772869.6667,771747.4167,791400.7,827332.344
2207,Breaux Bridge,LA,96873.4,97730.75,99629.58333,104286.9167,107224.25,111299.5,113677.6667,116796.25,118328.9167,120797.4167,122095.3,125758.159
2208,Breckenridge,CO,461771.9,446071.3333,445808.4167,459582.5833,478481.0833,499028.9167,543523,602937.25,686599.4167,745757.25,763308.9,794604.5649
2209,Breckenridge,MI,70515.8,69112.16667,65558,70708.66667,76350.41667,76868.91667,77913.25,85056.08333,91453.83333,96141.5,97852.4,101570.7912
2210,Breckenridge,MN,70344.33333,69769.16667,70658.83333,73076.16667,74058.41667,78728.08333,86181.66667,101033.75,113644.0833,120986.5833,125637.5,131039.9125
2211,Breckenridge,MO,64075.6,63455.58333,63827.91667,62770.08333,64966.75,65935,69999.16667,70808.75,75918.58333,85064.16667,87909,91249.542
2212,Breckenridge,TX,53924.3,53981.66667,53939.91667,56750.08333,60459.5,64265.83333,66761.08333,70893.16667,81986.97917,83015.5,81581.65,84600.17105
2213,Brecknock Township,PA,211070.1,197346,187898.3333,188072.5,192132.4167,190379.5,193945.25,199804.5833,211435.6667,220636.25,227194.6,237872.7462
2214,Brecksville,OH,239010.6,231198.3333,223300.5833,230775.1667,229410.5,241414.5833,246902.1667,259655,273837.6667,282581.75,292964.9,307320.1801
2215,Breda,IA,104830.1,104008.6667,105362.25,109417.5,111646.3333,119511.0833,128554.5833,136806.6667,142452,148026.75,150671.1,156095.2596
2216,Breeden,WV,,,,,,,,55608.5,56773.75,57254.58333,58305.2,61803.512
2217,Breeding,KY,64182.2,66123.58333,67593.5,70012.83333,69743.75,71955.66667,70413.16667,77851.58333,84711,93278.25,95823.1,99081.0854
2218,Breese,IL,129026.3,126615.9167,124095.6667,126947.75,132475.75,138235.5833,144308.8333,150801.8333,157732.1667,163313.5,166461.6,172287.756
2219,Breesport,NY,104917.4,105234.6667,109897.75,110983.25,113610.3333,110727.6667,104225.75,105486.3333,111350.0833,114915.25,115679.7,120306.888
2220,Breezy Point,MN,161766.9,159115.75,156194.3333,160714.8333,169258.6667,180103.9167,193731.3333,201600.4167,215956.25,227115,244153,257581.415
2221,Bremen,AL,108912,106282.6667,105533.8333,104974.25,108482.1667,111866.5833,114830.25,119638.4167,124919.5,131383.75,136534.8,142542.3312
2222,Bremen,GA,108135.8,100019.5,93627.5,96346.58333,102728.75,109121.3333,114822.4167,122062.5833,131482.8333,143067.4167,150894.1,157835.2286
2223,Bremen,IN,112635.5,107072.8333,102172.75,102603.625,102292.0417,107952.375,110988.875,113192.3333,122647.2083,128507.4167,131765.9,136251.3579
2224,Bremen,KY,66935.22222,66875.16667,65599.83333,65564.75,66001.16667,68859,72672,72787.58333,78402.08333,83943.16667,86302.5,88287.4575
2225,Bremen,ME,216627.2,204527.9167,212913.6667,209598.9167,201040.6667,207915.3333,217946.5,226746,230940.1667,239450.4167,253103,264492.635
2226,Bremen,OH,116714.1,112812,106843.1667,106332,113124.6667,112847.75,118451.75,125797.3333,136690.5,149751.5,150129,159286.869
2227,Bremerton,WA,209198.975,193948.8542,177751.6667,180235.6667,185242.75,196440.3333,223159.375,253277.8958,278762.3125,305724.7292,330846.2,350063.8705
2228,Bremo Bluff,VA,138560.3333,134984.9167,131755.7778,130600.1111,131086.4444,132846.5,132952.5833,135882.7778,136844.6389,142542.0833,147858.5333,154411.4982
2229,Bremond,TX,78142.3,76195.83333,74873.58333,78011.83333,80938.33333,86452.66667,93334.41667,100715.6667,107684.1667,113119.75,116300.4,122115.42
2230,Brenham,TX,142294.9,141503.9167,142504.0833,148089.4167,158159.8333,169235.6667,181996.9167,194145.5833,205564.6667,216283.1667,223463.2,232401.728
2231,Brent,AL,98692.2,91135.08333,86113.25,81624.33333,78631.41667,79598.33333,81077.16667,85899.33333,90034.66667,95305.16667,101310.4,105768.0576
2232,Brentford,SD,,,,,,,78916,79276.08333,80769.83333,78286.16667,80293.4,83986.8964
2233,Brenton,WV,49375.5,47420.66667,50541.41667,45256.66667,41768,39453.16667,38890.16667,37847.25,38210.66667,39226.91667,40144.7,41589.9092
2234,Brentwood,CA,303561.8,299042.3333,328115,388455.4167,464557.4167,522803.0833,577332.8333,623069.1667,671103.5833,682958,685531.6,715694.9904
2235,Brentwood,MD,165310.7,154049.25,153970.1667,176801.25,216099.5,235654.0833,262995.75,277943.25,290087.6667,309537.9167,318953.4,339366.4176
2236,Brentwood,MO,176766.8,171872.1667,164302.5,168187.5,174251.9167,176156,184589.9167,196170.0833,206291.8333,214866.25,216593.2,228289.2328
2237,Brentwood,PA,108890.6,107302.6667,108158.25,108325.9167,109382.6667,113629.5833,120648.6667,127199.4167,133019.1667,140987.5,149410,156880.5
2238,Brentwood,TN,448199.6,441949.25,445186.5,469272.6667,499499.5833,523642.3333,556786.8333,588894.3333,613002.4167,635956.8333,658649.3,692240.4143
2239,Brethren,MI,71348.2,68102.58333,67354.5,68893.41667,74445.66667,78925,84710.58333,92086.25,99844.33333,108734.75,114742,119446.422
2240,Brevard,NC,165689.2,160495.125,158107.125,158607.0833,161922.625,169057.25,175076.25,184557.9583,197215.625,206963.4167,214135.3,223624.519
2241,Brewer,ME,136266.1,133209.5,131375.5833,133250.25,136359.3333,139826.5,147032.8333,151003.5,157763.5,165687.1667,176188.3,186054.8448
2242,Brewster,KS,,,,,,,67541.83333,73370.5,75291.91667,74344.58333,76134.8,79027.9224
2243,Brewster,MA,406514.4,393112.25,374127.6667,387205.3333,391311.75,401321.4167,409039.5833,432250.4167,450237.25,460248.4167,467829.4,487946.0642
2244,Brewster,MN,82508.5,83173.25,87295.58333,91802.25,97114.83333,102358.75,112201,120003.5,128407.3333,136011.25,143480.2,149936.809
2245,Brewster,OH,100071.7,91575.33333,83536,82885.5,82236.58333,81512.41667,87499.58333,91552.5,98691.08333,109558.5,117998.4,123544.3248
2246,Brewster,WA,124380.1,121337.5833,122883.8333,129648.8333,138642.9167,151907.4167,172917.4167,192861.25,212096.5,225301,230435.2,238730.8672
2247,Brewton,AL,86303,80356,76699.75,73940.58333,76818.33333,77648.33333,78051.75,79354.16667,82696.58333,86919.66667,89669.7,93884.1759
2248,Brian Head,UT,145130.1,136791,142018,149254.3333,154952.25,161226.8333,165570.5,156216.75,141772.1667,152014.75,157879.4,164194.576
2249,Briarcliff Manor,NY,718422.1,693118.9167,665163.75,670787.8333,702250.0833,708593.3333,719269.9167,735710.6667,754633.4167,743090.25,737978.2,763807.437
2250,Brice,OH,101470.2,94726.83333,86453.66667,84800.41667,87525.08333,88913.08333,89541.5,98631.66667,100891.5,109789.3333,119744.6,127049.0206
2251,Bricelyn,MN,56658.1,55464.33333,55913.33333,56948.25,59362.66667,60461.33333,62793.41667,67797.33333,69866.75,71235.33333,74772.7,78511.335
