RegionName,City,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
30040,1340,GA,175033.8,155084.41666666663,150159.08333333337,158678.41666666663,175394.66666666663,188803.0833333333,199232.0833333333,213146.0,234053.5,247362.58333333328,257737.2,270108.58560000005
93722,2048,CA,,,,145317.9090909091,142002.08333333337,142607.66666666663,148862.08333333337,139449.41666666663,145162.5,162478.16666666663,165768.5,174388.462
97229,4779,OR,222195.7,197064.75,181168.3333333333,201060.5,226544.58333333328,242774.5,274168.75,309133.41666666674,343286.66666666674,353097.83333333326,347497.1,362091.9782
6010,656,CT,124593.8,118583.58333333331,116393.25,109828.08333333331,105882.41666666669,98016.0,101159.83333333331,107363.41666666669,108478.75,108460.41666666669,112134.7,118414.2432
17603,3105,PA,116310.9,109554.33333333331,107636.66666666669,106836.91666666669,109290.0,109947.08333333331,113407.41666666669,120615.0,129148.41666666669,139722.58333333337,146093.9,153836.8767
76028,744,TX,99740.5,94807.83333333331,93851.58333333331,97872.16666666669,112244.33333333331,123451.91666666669,133534.25,149911.41666666663,165626.66666666663,173987.58333333337,180190.3,188479.0538
33908,1973,FL,157158.3,151872.33333333337,149616.75,157562.25,170574.66666666663,183732.41666666663,198674.0833333333,202311.91666666663,203162.5,204125.16666666663,204750.3,212735.5617
43123,2325,OH,126109.4,119356.91666666669,111304.83333333331,108353.91666666669,117316.66666666669,125275.58333333331,132925.25,144506.25,158579.5,170905.75,184246.2,194748.2334
75056,5856,TX,123315.9,116808.08333333331,118684.75,132169.91666666663,154623.41666666663,184111.25,213799.0833333333,237595.33333333328,257006.33333333328,270041.75,273042.8,286148.8544
89108,3128,NV,62520.3,53308.75,50629.08333333334,66386.16666666669,79074.5,80823.5,84241.58333333331,88971.33333333331,112647.83333333331,130671.58333333331,133970.0,139730.71
85308,2154,AZ,94179.1,80797.08333333331,82754.33333333331,106887.75,121199.5,126334.58333333331,137458.25,151546.66666666663,163933.0,181223.5833333333,193289.1,204113.2896
78577,4623,TX,68640.0,67464.08333333331,71598.0,72651.58333333331,77485.75,78428.75,82986.33333333331,89361.58333333331,95664.25,99830.08333333331,108295.9,113060.9196
78240,5225,TX,121428.1,114369.5,110929.0,112625.83333333331,115630.08333333331,117886.91666666669,125291.08333333331,131543.25,136069.66666666663,142100.5,147004.7,153472.90680000006
94533,1837,CA,98663.1,89638.58333333331,83698.83333333331,100098.16666666669,122813.0,129024.58333333331,140868.66666666663,166577.5,195333.91666666663,210716.91666666663,217977.3,226042.4601
87111,47,NM,161421.9,150205.75,144676.41666666663,147819.0,149077.5,148886.25,151068.16666666663,156453.16666666663,160341.08333333337,168977.5,178482.1,189191.026
14850,5947,NY,150583.2,150327.66666666663,149792.0,156880.75,168520.16666666663,169893.41666666663,172226.75,176762.66666666663,184897.0,184346.75,189772.7,198312.4715
33024,4579,FL,75843.8,68914.0,69408.66666666669,81293.83333333331,101472.08333333331,111528.25,121717.25,134217.5,142156.33333333337,150077.91666666663,158107.9,164432.216
98012,578,WA,287392.3,240778.83333333328,220210.16666666663,245503.25,283691.25,305050.25,336586.41666666674,384018.66666666674,436682.0,448933.58333333326,464223.2,488362.80640000006
48180,5823,MI,63183.4,56525.08333333334,52167.83333333334,55313.25,67491.41666666669,70771.33333333331,76207.5,85621.33333333331,98039.5,111735.16666666669,117404.6,124683.6852
77845,1165,TX,111536.1,108438.5,110254.33333333331,116142.16666666669,117844.5,120995.25,129553.0,138701.25,146614.33333333337,147296.33333333337,153475.1,160688.4297
30318,214,GA,163926.7,147187.41666666663,133627.5,143099.66666666663,167358.58333333337,185400.66666666663,205165.3333333333,227662.66666666663,249908.83333333328,267626.08333333326,274399.6,289765.9776
